Sentence,UserID,Datetime,Train/Dev/Test,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,Score_8,Score_9,Score_10,Score_11,Score_12,Score_13,Score_14,Score_15,Score_16,Score_17,Score_18,Score_19,Score_20,Score_21,Score_22,Score_23,Score_24,Score_25,Score_26,Score_27,Score_28,Score_29,Score_30,Score_31,Score_32,Score_33,Score_34,Score_35,Score_36,Score_37,Score_38,Score_39,Score_40
綺麗だった、冗談みたいにおそろしく綺麗だった,13,2019/12/28 01:49,train,2,1,1,3,0,2,0,3,3,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
消えそうなベテルギウス、一方オリオン座の側では星が生まれている もうすぐ消えてしまうかもしれないベテルギウス でも宇宙のもうすぐは、明日かもしれないし、100年後かもしれないんだって,13,2019/12/28 01:53,train,1,2,2,1,0,2,0,2,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0
何聞いても答えてくれるのほんとすごい,13,2019/12/28 02:07,train,3,0,2,3,0,0,0,3,2,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0
一個だけど流れ星も見られた。結構派手なシューティングスターって感じのやつだった。見た瞬間思わずわあああ！って声が出て、無意識のそれが可笑しくてしこたま笑った。,13,2019/12/28 02:12,train,3,1,0,1,0,1,0,2,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0
星を見ながら色々思い出したようにこの夜も色々になっていつかまた思い出す日が来る。そんな日があと何度あるのかな。,13,2019/12/28 02:31,train,1,2,1,0,0,2,0,2,2,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
また道聞かれた,13,2019/12/31 15:54,train,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
総じて楽しかったです そんじゃいい加減寝よ寝よ,13,2020/01/02 01:19,train,3,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
すぐ「死ね」って言う人苦手,13,2020/01/11 00:14,train,0,2,0,0,3,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,3,0
傷つけてやろうとかマウント取ってやろうとか、他人の心を乱して楽しもうとする種類の人間が何かしら悪意を持って掛ける言葉、その意図に全く気付かずに無反応でスルーしてしまう癖があるんだけど、もしやこれ特技なのでは,13,2020/01/11 00:40,train,1,0,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
側から見てたらだいぶひどい事言われてるってことがあるらしい。敢えてではなくマジで「へえ、そうなんだ」で流してて、1ミリも感情が動かないから何言われたかも覚えてない,13,2020/01/11 00:43,train,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
怒ると疲れちゃう お腹も減るし,13,2020/01/11 00:55,train,0,2,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3年降りに眼鏡を新調 やっぱりレンズ大きい方が楽,13,2020/01/13 21:30,train,2,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
新年早々39度超えの熱でしんどくて初詣も厄払いも行けてないし未だに完治していない,13,2020/01/13 21:46,train,0,3,0,0,1,3,2,1,0,3,0,2,0,3,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,1,0,1,1,0
ここ半年くらいの間に3回同じ夢を見た。絶好調に方向音痴発揮して迷いに迷ってやっと大通りに出たとホッとして辺りを見回すととある駅の前で、それは実在するけど降りたことのない県内の駅で、起きた時にまたこの夢…なんであの駅？って不思議だったんだけどもしやそこに引っ越せってことか？？,13,2020/01/13 21:54,train,0,0,1,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0
わたし霊感ないけど不思議系の夢はちょいちょい見るから無くはないので全然縁もゆかりもない場所だけど一応候補に入れといてみよ マジでそこに決まったらそれはそれでおもしろいし,13,2020/01/13 21:56,train,0,0,2,1,0,1,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0
2時間歩いて汗だくになってもミスド(ポンデリング)5個とコーラ500mlを5分で飲み込んだのでプラマイゼロどころかめちゃくちゃプラスですわい,13,2020/01/14 00:07,train,0,3,0,1,2,2,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
いちごサンドが食べたい,13,2020/01/17 22:01,train,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
わたしは地図が読めないし、一度曲がると方向を見失うし、勘で行くと100%逆だし、だからといって裏をかいても結局逆だし、そんな訳でいつまで経ってもどこにも辿り着けない人生です,13,2020/01/17 23:18,train,0,2,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
あれ、左のピアスのキャッチが無い,13,2020/01/20 01:22,train,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
今日は大寒 今日産まれたたまごを食べると金運が上がる日 というのをさっき知りました ちょっと遅かったな,13,2020/01/20 19:07,train,1,1,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
「さて今日厄払い行くか」と家を出た瞬間雨が降り出す 他に誰もいなくて貸し切り状態で厄払いしてもらうという贅沢 おみくじ中吉 友人と待ち合わせて焼肉からのカラオケ,13,2020/01/22 23:59,train,1,1,2,1,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
大抵の不調は再起動したら治るから私も一旦寝るわな、おやすみやで,13,2020/02/01 00:28,train,0,1,1,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
昨夜はだいぶパンチのある悪夢を見てめちゃくちゃ魘されて、魘されながら「うわ?わたし超魘されているやんけ?」って思っていた記憶はあるのに夢の内容を覚えていないのはどういう仕組み？どうせまた見るだろうから今度は起きた瞬間メモしたろ,13,2020/02/01 13:09,train,0,1,1,1,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
痛すぎると笑っちゃうよねわかる,13,2020/02/02 19:17,train,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
仕事は優先順位を付けて時間内に終わるように適度に手抜きして、無駄を省いて効率重視でこなしている。全ては定時に帰りたいから。なのに、そうやって如何に残業をせずに帰るかを追求し実行した結果、「アイツ暇だから定時に帰れるんじゃね？」と思われて他人の仕事が超まわってくるの意味わかんね,13,2020/02/04 19:17,train,0,1,1,0,2,1,1,2,0,0,0,2,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,3,0,0,0,0,1,2,0,2,0
2月から毎日トマトジュースを飲んでいます,13,2020/02/04 23:19,train,1,0,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
文房具専門店に行くと絶対に使わない画材や無駄に良いノートなんかをうっかり買いそうになる仕掛けのネタばらしはいつですか？,13,2020/02/13 21:07,train,0,0,1,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0
こないだふとホロスコープの話題になって、わたしは途中から話半分で別のことを考えてた。 ホロスコープはよう知らんが、”ホロスコープ 残像 まだ夢を見てる“は知ってる…なんだっけどこで聞いたかな…ってぐるぐる考えていた。 さっき急に思い出して「流鏑馬ぇえええ！！！」って(リアルに)叫んだわ,13,2020/02/14 18:16,train,2,0,1,2,0,0,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
これだこれ,13,2020/02/14 18:25,train,3,0,1,2,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
わりと人に恵まれているが、人を見る目は無い。マジで無い。自分から手を伸ばした出会いはことごとく破綻してきた。大人しく落ちてくるエサを待ちます。これは甘えでも諦めでもなく、平穏に過ごすための最善策です。悟りです。シュークリーム食べたい,13,2020/02/17 20:01,train,0,1,1,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
エアコン効かないと思ったら窓開いてたわ,13,2020/02/17 21:15,train,0,1,0,1,2,0,2,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
職場に東京ばな奈忘れた,13,2020/02/18 18:35,train,0,2,0,1,1,0,1,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0
心が凪いでいると創作意欲も凪いでしまう どっち取るかは人生のテーマだな と、どんな時も食欲だけはあるのでシュークリームを食べながら思っています,13,2020/02/18 18:47,train,1,2,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
食器洗い洗剤、無着色無香料がなぜ無い？グレープフルーツもレモンもフローラルも香らんでええんじゃ。お湯で洗おうもんならあったかい湯気となったにおいを吸い込んでしまってめちゃくちゃ気持ち悪くなるし手ににおいが残る。現状キュキュットCLEAR泡スプレー無香性しか無いけどコスパがな…,13,2020/02/25 19:37,train,0,2,1,0,0,0,1,1,0,2,0,0,2,2,2,0,0,2,0,0,1,0,3,0,0,2,0,1,0,0,2,0,0,2,0,0,1,1,2,0
ホワイトデー用に買っておいたチョコを全部食べてしまった,13,2020/03/09 10:22,train,0,3,0,1,2,3,3,0,0,2,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0
煎餅詰め放題1000円をやろうとしたら店員さんに「食べ放題ではないからな！一気に食べたら鼓膜破れるからな！」と半ギレで言われ、はあ？んな訳あるか黙れと思ったけど、たしかにあのボリボリ音は耳を塞いでも防げないよな。爆音で音楽聴くのと同じかもな。 と思いながら目が覚めました。夢の話です。,13,2020/03/09 18:41,train,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
「架空OL日記」を観た。面白かった。面白かったから尚更、冷静に考えるとやっぱりバカリズムさんマジ狂ってる。あとお湯待ちめっちゃわかる。サエちゃんわたしの職場にも来ないかな。,13,2020/03/09 18:52,train,2,0,1,1,0,0,0,2,3,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
何もかもレベルが低すぎて登った覚えのないエベレストに居るんだが,13,2020/03/13 17:58,train,0,2,1,1,1,1,1,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0
the普通なのに,13,2020/03/13 18:01,train,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
相変わらず貴方たちは…力抜けたわ,13,2020/03/13 22:11,train,2,0,2,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
ちょっと待て髪型,13,2020/03/13 22:14,train,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
髪型と各々のイメージが合ってな……くはない,13,2020/03/13 22:19,train,1,0,2,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
昨日会社に忘れたおにぎりの存在を今日の帰り際に思い出してちゃんと持って帰ったのはいいが、かわりに今日持っていった傘ともらったみかんを会社に忘れたし仕事中にポケットに入れたボールペンを戻し忘れた,13,2020/03/14 16:56,train,0,2,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0
KANZAI BOYAまじか,13,2020/03/19 16:48,train,2,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
久しぶりに母に会ったから、「ガラケーなんてやめてスマホにしない？今日なら今からイケるよ？」と誘ったら「ヤダ」って食い気味にフラれた,13,2020/03/22 17:11,train,1,1,0,0,0,0,0,1,0,3,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,1,0,0
「おまえ唇ズタズタやんけ。どした？もしかして胃悪いんか？」って職場のおっちゃんにめちゃ心配されたけど自分で毟ってます。胃はすこぶる元気です。さっきもシュークリーム食べました。,13,2020/03/24 20:13,train,1,2,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
嘘だろ…？蚊がいるんだけどこの部屋……,13,2020/03/26 00:50,train,0,1,0,3,2,1,2,0,0,0,0,3,0,3,0,0,0,2,0,0,0,2,2,0,0,2,0,1,0,0,2,0,0,1,0,1,0,2,1,0
よっしゃ仕留めた、寝る,13,2020/03/26 01:59,train,2,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
見届けましょう、一緒に,13,2020/03/28 17:58,train,0,1,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
絹豆腐メンタルなもんで、ここ2週間ずっとお腹下してる,13,2020/04/01 22:52,train,0,2,0,0,1,2,2,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,0
エンタメのおかげでなんとかやってる,13,2020/04/11 12:53,train,1,2,3,0,0,2,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
帰ったら嵐さん公式YouTubeでSugarをとりあえず3回見る,13,2020/04/11 12:55,train,1,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0
左目が尋常じゃなく充血している(定期),13,2020/04/18 12:51,train,0,3,0,1,1,1,1,0,0,0,0,3,0,3,0,0,0,2,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,1,0
手フェチなのであらゆる手洗い動画を不純な気持ちで見ていますごめんなさいありがとうもっとください,13,2020/04/24 01:38,train,1,0,2,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,2,1,0,0,0,0
マジで仕事以外ずっっっっっと家にいるけど、これは別に今は自粛しなきゃだとか関係なく普段通りなんですわ,13,2020/04/25 11:16,train,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
左目が激しく充血している(定期)(今年2回目),13,2020/05/09 00:36,train,0,2,0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
血豆ぐらい赤い,13,2020/05/09 00:37,train,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
外でなんか音してる 大型車のアイドリングのような、ガスバーナーのような、低くて重くて鼓膜がビリビリする音 なんの音だろ？気になって眠れない,13,2020/05/09 23:52,train,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0
コオロギがアレルギーで食べられないと知った,13,2020/05/13 15:47,train,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ナン焼きたいのにどこにもイーストが売っていないので仕方なく焼き麩をしゃくしゃく食べています,13,2020/05/13 16:40,train,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
明日クッキー作ろ,13,2020/05/13 16:42,train,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
いっぱい作って人にあげようと思っても結局全部自分で食べるまでがお菓子作りです,13,2020/05/13 16:43,train,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
そろそろ蜂の季節だから家の軒下に蜂除けスプレーを噴霧したら朝晩ホーホークルックとうるさかった鳩が全く来なくなって快適,13,2020/05/13 16:45,train,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
レゴとプラレールで遊び倒したのでクッキー作れなかった,13,2020/05/14 19:33,train,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
弟に電話かけたんだけど、なんやかんや1時間も話してた,13,2020/05/18 22:48,train,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
数ミリでも人生が動きそうな時、決まって邪魔が入る,13,2020/05/21 21:40,train,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0
なお、絶賛ゲシュタルト崩壊中です,13,2020/05/28 15:55,train,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0
ブルーインパルス見たかった,13,2020/05/29 17:29,train,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
あんまり頭良くないからなんで飛行機が飛ぶのか全く意味がわからなくて、実際飛ぶところを見ても全然信用できないので生まれてこの方1回も飛行機に乗ったことがない,13,2020/05/29 17:36,train,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
マスクを常用し始めてから明らかに不整脈が増えたの怖い,13,2020/05/29 17:40,train,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
嫌な感じがするときに「嫌な感じがする」と誰かに言うとなんも起こらないという個人的法則を期待してつぶやいておく,13,2020/05/30 06:57,train,0,0,1,1,0,2,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0
ついに「めっかわ」を使う時が来たのに可愛すぎて普通に逃した,13,2020/06/05 20:22,train,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
眠れないタイプの考え事をしてしまったので一旦テレビ千鳥みて笑お,13,2020/06/06 02:08,train,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
仕事中にカッターナイフでほんのちょっとだけ指切っちゃったんだけど、痛いの前に一瞬冷たいと感じたの、あの現象に名前あるのかね？今はシンプルに痛いです。,13,2020/06/08 21:55,train,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0
雨の音がすごく気になって眠れん,13,2020/06/19 00:43,train,0,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
左目が激しく充血している（定期）（今年3回目）,13,2020/06/25 22:55,train,0,2,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
子どもの頃より大人になった今の方が確実に涙を堪えられなくなっている,13,2020/06/26 14:36,train,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
かわいいもの見て心の中「かわいい」でいっぱいにしたいお,13,2020/06/26 14:37,train,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0
今年しゃーねんかほんまに,13,2020/07/07 12:52,train,0,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
左目が激しく充血している（定期）（今年4回目）,13,2020/07/07 12:52,train,0,2,0,1,1,2,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0
何アレルギーなん？どうして左目だけ？？,13,2020/07/07 12:54,train,0,2,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0
もう梅雨じゃなくて雨季だろこれ,13,2020/07/14 17:26,train,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,2,0
無理,13,2020/07/18 19:53,train,0,3,0,1,1,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
風邪引いてもインフルエンザでも胃腸炎でも食欲だけはいつもあるけど、メンタルやられてる時に限っては全く無くなる。内臓脂肪も皮下脂肪もたっぷりあるから2ヶ月くらいは水と塩さえ摂っとけば大丈夫だろうけど。大丈夫、明日は餃子を食べる約束がある。,13,2020/07/20 13:48,train,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0
雷で家揺れてる怖い,13,2020/07/29 13:29,train,0,0,0,1,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
パソコン買ったからSDカードのデータでも余裕でスマホに送れるわな。 さっき急に思い立って、何撮ってるかも思い出せないくらいに仕舞い込んでたコンデジを充電中。化石並みに古すぎてなんと1000万画素なので画質荒すぎていろんなアラが写らないよ。,13,2020/07/31 21:54,train,1,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
この写真撮った時みたいに、無計画でひとりでのんびり散歩したくなった,13,2020/08/01 00:58,train,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
もう雷いらんて,13,2020/08/01 18:56,train,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,2,0,0,1,0,0,0,2,1,0
ソニー損保のCM見るたびにマキノさんはどうしてるかなって思う,13,2020/08/01 19:00,train,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ライブに行きたいけど無理だから、田舎、一人暮らし、近所迷惑の概念のない特殊な家という環境をいいことにこのド深夜に大声で歌っている,13,2020/08/15 01:58,train,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
西日vsエアコン 西日が強すぎましたね、室温36度,13,2020/08/16 16:04,train,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,0,1,1,0
コンビニに逃げようと思います,13,2020/08/16 16:05,train,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0
やっぱりファンタはグレープに限るな,13,2020/08/17 17:27,train,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1
ここ3日、帰宅すると部屋の温度が42度なので、エアコンつける前に一旦家中の窓を全開にして扇風機を回す。そうしたら38度まで下がるけど、その頃には暑さに慣れていて、「なーんだ、風があると涼しいじゃん」とか言いながら冷えたお茶飲んでのんびりしてしまうけど38度は涼しくねえよ,13,2020/08/18 18:06,train,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,2,0,0
シャワー浴びてる時に思いついて、 「上がったらメモしとこうかな、まあでも、忘れないか。もし忘れてもまた日常の中で思い出すやろ。…みたいに思ったことって寝て起きたら忘れてるんだよな」 で結局メモしなかった。そして寝て起きて綺麗に忘れた。 あれからもう1週間、全然思い出せない。,13,2020/08/19 00:48,train,0,1,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0
